component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Velocidad de tecleo;1;0;0;1;2;dk;77;10188;1;0;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;95;10265;1;0;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;80;10360;1;0;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;64;10440;1;0;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;64;10504;1;0;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;81;10568;1;0;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;63;10649;1;0;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;80;10712;1;0;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;64;10792;1;0;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;65;10856;1;0;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;79;10921;1;0;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;64;11000;1;0;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;64;11064;1;0;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;81;11128;1;0;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;63;11209;1;0;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;80;11272;1;0;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;66;11352;1;0;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;48;11418;1;0;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;94;11466;1;0;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;50;11560;1;0;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;94;11610;1;0;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;32;11704;1;1;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;112;11736;1;1;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;48;11848;1;1;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;112;11896;1;1;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;33;12008;1;1;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;110;12041;1;1;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;50;12151;1;1;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;111;12201;1;1;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;32;12312;1;1;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;113;12344;1;1;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;47;12457;1;1;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;96;12504;1;1;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;48;12600;1;1;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;112;12648;1;1;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;64;12760;1;1;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;80;12824;1;1;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;80;12904;1;1;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;80;12984;1;1;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;80;13064;1;1;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;64;13144;1;1;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;kd;112;13208;1;1;Indeterminate;RL;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
Velocidad de tecleo;1;0;0;1;2;dk;32;13320;1;1;Indeterminate;LR;0;0;3009.idfx;DC306A3B334C4C3D;11/07/19 11:11:13.27
