component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Typing Speed;1;0;0;1;2;dk;137;1370;1;0;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;128;1507;1;0;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;96;1635;1;0;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;128;1731;1;1;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;1859;1;1;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;127;1971;1;1;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;97;2098;1;1;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;112;2195;1;1;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;80;2307;1;1;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;128;2387;1;1;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;95;2515;1;1;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;129;2610;1;1;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;80;2739;1;1;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;112;2819;1;1;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;2931;1;1;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;96;3043;1;1;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;96;3139;1;1;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;96;3235;1;1;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;96;3331;1;1;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;128;3427;1;1;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;80;3555;1;1;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;128;3635;1;1;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;96;3763;1;1;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;112;3859;1;1;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;96;3971;1;1;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;112;4067;1;1;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;97;4179;1;0;Indeterminate;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;143;4276;1;0;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;ik;139;25047;1;0;HF;RR;1;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;ne;80;25395;1;0;HF;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;ee;128;25475;1;0;HF;LL;0;1;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;em;80;25603;1;0;HF;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;gr;195;25859;1;0;HF;Unknown;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;ra;173;26054;1;0;HF;LL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;aa;160;26227;1;0;HF;LL;0;1;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;ag;64;26387;1;0;HF;Unknown;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;de;144;26659;1;0;HF;LL;1;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;ee;128;26803;1;0;HF;LL;0;1;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;el;79;26931;1;0;HF;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;aa;128;27203;1;0;HF;LL;0;1;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;an;81;27331;1;0;HF;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;ee;128;27571;1;0;HF;LL;0;1;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;en;96;27699;1;0;HF;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;sc;176;27923;1;0;HF;LL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;ch;48;28099;1;1;HF;Unknown;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;hr;112;28147;1;1;Indeterminate;Unknown;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;ri;81;28259;1;1;HF;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;ij;14;28340;1;1;HF;RR;1;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;jf;129;28354;1;1;Indeterminate;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;ft;144;28483;1;1;Indeterminate;Unknown;1;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;ta;96;28627;1;1;HF;Unknown;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;aa;192;28723;1;1;HF;LL;0;1;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;1;0;0;1;2;ak;96;28915;1;1;HF;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;ik;160;30819;1;1;HF;RR;1;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;ne;48;31347;1;1;HF;RL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;ee;288;31395;1;1;HF;LL;0;1;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;em;112;31683;1;1;HF;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;gr;144;32259;1;1;HF;Unknown;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;ra;96;32403;1;1;HF;LL;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;aa;160;32499;1;1;HF;LL;0;1;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;ag;79;32659;1;1;HF;Unknown;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;de;160;33171;1;1;HF;LL;1;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;ee;111;33331;1;1;HF;LL;0;1;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;el;97;33442;1;1;HF;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;aa;127;33668;1;1;HF;LL;0;1;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;an;80;33795;1;1;HF;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;ee;128;34003;1;1;HF;LL;0;1;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
Zin;2;0;0;1;2;en;97;34131;1;1;HF;LR;0;0;3202.idfx;6ABB3695B603EA6D;01/01/01 00:00:00
