component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Snelheidstaak;1;0;0;1;2;dk;41;1834;1;0;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;91;1875;1;0;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;111;1966;1;0;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;111;2077;1;0;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;111;2188;1;0;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;121;2299;1;0;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;119;2420;1;0;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;90;2539;1;0;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;103;2629;1;0;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;82;2732;1;0;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;111;2814;1;0;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;87;2925;1;0;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;103;3012;1;0;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;85;3115;1;0;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;110;3200;1;0;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;65;3310;1;0;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;130;3375;1;1;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;85;3505;1;1;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;105;3590;1;1;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;90;3695;1;1;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;110;3785;1;1;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;85;3895;1;1;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;110;3980;1;1;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;75;4090;1;1;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;95;4165;1;1;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;85;4260;1;1;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;90;4345;1;1;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;90;4435;1;1;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;90;4525;1;1;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;kd;80;4615;1;1;Indeterminate;RL;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
Snelheidstaak;1;0;0;1;2;dk;95;4695;1;1;Indeterminate;LR;0;0;3610.idfx;026F05AA1DB9E493;06/07/16 09:06:53.911
