component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Typing Speed;1;0;0;1;2;dk;75;6023;1;0;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;113;6098;1;0;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;121;6211;1;0;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;85;6332;1;0;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;150;6417;1;0;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;70;6567;1;0;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;144;6637;1;0;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;82;6781;1;0;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;144;6863;1;0;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;114;7007;1;0;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;130;7121;1;0;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;114;7251;1;0;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;121;7365;1;0;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;118;7486;1;0;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;127;7604;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;114;7731;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;138;7845;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;108;7983;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;125;8091;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;126;8216;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;112;8342;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;138;8454;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;129;8592;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;138;8721;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;115;8859;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;129;8974;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;140;9103;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;109;9243;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;123;9352;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;141;9475;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;128;9616;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;132;9744;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;136;9876;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;125;10012;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;135;10137;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;139;10272;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;128;10411;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;128;10539;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;143;10667;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;128;10810;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;149;10938;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;132;11087;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;139;11219;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;123;11358;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;134;11481;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;146;11615;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;137;11761;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;146;11898;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;146;12044;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;127;12190;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;139;12317;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;kd;138;12456;1;1;Indeterminate;RL;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
Typing Speed;1;0;0;1;2;dk;140;12594;1;1;Indeterminate;LR;0;0;1966.idfx;7A91F0450F6FF21D;03/12/20 13:03:15.606
