component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Snelheidstaak;1;0;0;1;2;dk;62;33598;1;0;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;39;33660;1;0;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;109;33699;1;0;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;70;33808;1;0;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;115;33878;1;0;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;95;33993;1;0;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;90;34088;1;0;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;93;34178;1;0;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;102;34271;1;0;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;66;34373;1;0;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;105;34439;1;0;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;75;34544;1;0;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;114;34619;1;0;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;66;34733;1;0;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;129;34799;1;0;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;66;34928;1;0;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;120;34994;1;0;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;65;35114;1;1;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;125;35179;1;1;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;80;35304;1;1;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;105;35384;1;1;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;65;35489;1;1;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;119;35554;1;1;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;67;35673;1;1;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;129;35740;1;1;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;46;35869;1;1;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;150;35915;1;1;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;50;36065;1;1;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;135;36115;1;1;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;60;36250;1;1;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;125;36310;1;1;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;66;36435;1;1;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;120;36501;1;1;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;60;36621;1;1;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;120;36681;1;1;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;65;36801;1;1;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;125;36866;1;1;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;70;36991;1;1;Indeterminate;RL;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;120;37061;1;1;Indeterminate;LR;0;0;4695.idfx;7311C97CD1BDFF1B;01/01/01 00:00:00
