component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Snelheidstaak;1;0;0;1;2;dk;119;1627;1;0;Indeterminate;LR;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;81;1746;1;0;Indeterminate;RL;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;120;1827;1;0;Indeterminate;LR;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;56;1947;1;0;Indeterminate;RL;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;136;2003;1;0;Indeterminate;LR;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;47;2139;1;0;Indeterminate;RL;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;153;2186;1;0;Indeterminate;LR;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;48;2339;1;0;Indeterminate;RL;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;160;2387;1;0;Indeterminate;LR;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;32;2547;1;0;Indeterminate;RL;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dd;168;2579;0;0;Indeterminate;LL;0;1;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;32;2747;1;0;Indeterminate;LR;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;136;2779;1;0;Indeterminate;RL;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;80;2915;1;0;Indeterminate;LR;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;96;2995;1;0;Indeterminate;RL;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;112;3091;1;0;Indeterminate;LR;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;64;3203;1;1;Indeterminate;RL;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dk;136;3267;1;1;Indeterminate;LR;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;kd;31;3403;1;1;Indeterminate;RL;0;0;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
Snelheidstaak;1;0;0;1;2;dd;169;3434;0;1;Indeterminate;LL;0;1;1413.idfx;BC6B5F45C6B2823B;01/01/01 00:00:00
