component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Typing Speed;1;0;0;1;2;dk;122;4056;1;0;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;112;4178;1;0;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;128;4290;1;0;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;96;4418;1;0;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;4514;1;0;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;4626;1;0;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;111;4706;1;0;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;97;4817;1;0;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;4914;1;0;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;112;5026;1;0;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;96;5138;1;0;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;112;5234;1;0;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;96;5346;1;0;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;5442;1;0;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;128;5522;1;0;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;5650;1;1;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;111;5730;1;1;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;66;5841;1;1;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;127;5907;1;1;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;65;6034;1;1;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;111;6099;1;1;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;65;6210;1;1;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;111;6275;1;1;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;64;6386;1;1;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;6450;1;1;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;6562;1;1;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;6642;1;1;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;6754;1;1;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;96;6834;1;1;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;96;6930;1;1;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;96;7026;1;1;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;96;7122;1;1;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;96;7218;1;1;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;7314;1;1;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;128;7394;1;1;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;7522;1;1;Indeterminate;RL;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;7602;1;1;Indeterminate;LR;0;0;2851.idfx;7E0ECD6F9CAFC6D5;01/01/01 00:00:00
