component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Typing Speed;1;0;0;1;2;dk;114;2158;1;0;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;2272;1;0;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;96;2352;1;0;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;88;2448;1;0;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;80;2536;1;0;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;96;2616;1;0;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;80;2712;1;0;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;105;2792;1;0;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;71;2897;1;0;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;128;2968;1;0;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;64;3096;1;0;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;120;3160;1;0;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;80;3280;1;0;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;121;3360;1;0;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;95;3481;1;0;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;104;3576;1;0;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;80;3680;1;1;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;112;3760;1;1;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;82;3872;1;1;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;110;3954;1;1;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;80;4064;1;1;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;120;4144;1;1;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;80;4264;1;1;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;112;4344;1;1;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;96;4456;1;1;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;96;4552;1;1;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;104;4648;1;1;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;88;4752;1;1;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;104;4840;1;1;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;88;4944;1;1;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;103;5032;1;1;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;5135;1;1;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;113;5215;1;1;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;72;5328;1;1;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;5400;1;1;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;5512;1;1;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;5592;1;1;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;88;5704;1;1;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;5792;1;1;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;88;5904;1;1;Indeterminate;RL;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;104;5992;1;1;Indeterminate;LR;0;0;4587.idfx;914B876530B1D2F8;01/01/01 00:00:00
