component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Typing speed;1;0;0;1;2;dk;164;1884;1;0;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;168;2048;1;0;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;136;2216;1;0;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;160;2352;1;0;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;136;2512;1;0;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;152;2648;1;0;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;128;2800;1;0;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;160;2928;1;0;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;136;3088;1;0;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;138;3224;1;0;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;151;3362;1;0;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;119;3513;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;136;3632;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;120;3768;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;128;3888;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;88;4016;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;136;4104;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;112;4240;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;144;4352;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;81;4496;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;176;4577;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;119;4753;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;152;4872;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;129;5024;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;127;5153;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;128;5280;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;128;5408;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;144;5536;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;144;5680;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;112;5824;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;168;5936;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;104;6104;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;170;6208;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;120;6378;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;150;6498;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;120;6648;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;144;6768;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;96;6912;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;144;7008;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;72;7152;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;168;7224;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;64;7392;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;208;7456;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;129;7664;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;143;7793;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;120;7936;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;152;8056;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;112;8208;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;160;8320;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;129;8480;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;167;8609;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;104;8776;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;184;8880;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;128;9064;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;176;9192;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;120;9368;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;136;9488;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;153;9624;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;121;9777;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;182;9898;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;104;10080;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;200;10184;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;128;10384;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;136;10512;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;113;10648;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;167;10761;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;104;10928;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;176;11032;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;112;11208;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;168;11320;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;144;11488;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;152;11632;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;120;11784;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;136;11904;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;127;12040;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;152;12167;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;137;12319;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;144;12456;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;152;12600;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;96;12752;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;192;12848;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;120;13040;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;168;13160;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;176;13328;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;160;13504;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;144;13664;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;128;13808;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;136;13936;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;176;14072;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;112;14248;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;167;14360;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;121;14527;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;192;14648;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;120;14840;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;184;14960;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;104;15144;1;1;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;168;15248;1;1;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;104;15416;1;0;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;217;15520;1;0;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;511;15737;1;0;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;dk;288;16248;1;0;Indeterminate;LR;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Typing speed;1;0;0;1;2;kd;199;16536;1;0;Indeterminate;RL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Sentence;1;0;0;1;2;th;161;23295;1;0;HF;Unknown;1;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Sentence;1;0;0;1;2;he;152;23456;1;0;HF;Unknown;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Sentence;1;0;0;1;2;ca;496;23992;1;0;HF;LL;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
Sentence;1;0;0;1;2;at;1064;24488;1;0;HF;Unknown;0;0;3149.idfx;0C64501EB9124879;01/01/01 00:00:00
