component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Typing Speed;1;0;0;1;2;dk;121;2876;1;0;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;105;2997;1;0;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;111;3102;1;0;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;90;3213;1;0;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;94;3303;1;0;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;88;3397;1;0;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;112;3485;1;0;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;66;3597;1;0;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;118;3663;1;0;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;73;3781;1;0;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;128;3854;1;0;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;47;3982;1;0;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;144;4029;1;0;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;40;4173;1;0;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;153;4213;1;0;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;79;4366;1;0;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;120;4445;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;82;4565;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;111;4647;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;71;4758;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;121;4829;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;71;4950;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;121;5021;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;55;5142;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;136;5197;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;81;5333;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;119;5414;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;98;5533;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;102;5631;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;97;5733;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;104;5830;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;80;5934;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;119;6014;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;81;6133;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;120;6214;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;72;6334;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;136;6406;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;81;6542;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;118;6623;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;80;6741;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;120;6821;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;73;6941;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;127;7014;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;73;7141;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;119;7214;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;80;7333;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;121;7413;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;87;7534;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;104;7621;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;80;7725;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;112;7805;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;81;7917;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;119;7998;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;72;8117;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;120;8189;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;88;8309;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;104;8397;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;96;8501;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;96;8597;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;112;8693;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;88;8805;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;104;8893;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;96;8997;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;96;9093;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;80;9189;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;104;9269;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;104;9373;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;88;9477;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;112;9565;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;88;9677;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;113;9765;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;79;9878;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;112;9957;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;88;10069;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;96;10157;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;112;10253;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;96;10365;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;88;10461;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;96;10549;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;96;10645;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;104;10741;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;80;10845;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;112;10925;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;96;11037;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;104;11133;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;96;11237;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;104;11333;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;104;11437;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;104;11541;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;112;11645;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;96;11757;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;97;11853;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;111;11950;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;89;12061;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;111;12150;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;80;12261;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;120;12341;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;80;12461;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;120;12541;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;73;12661;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;136;12734;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;79;12870;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;120;12949;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;96;13069;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;96;13165;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;104;13261;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;dk;112;13365;1;1;Indeterminate;LR;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
Typing Speed;1;0;0;1;2;kd;96;13477;1;1;Indeterminate;RL;0;0;4538.idfx;DE1C2A4526D8732E;03/03/20 14:03:13.636
