component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Typing Speed;1;0;0;1;2;dk;69;2218;1;0;Indeterminate;LR;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;2287;1;0;Indeterminate;RL;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;2367;1;0;Indeterminate;LR;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;64;2479;1;0;Indeterminate;RL;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;2543;1;0;Indeterminate;LR;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;64;2655;1;0;Indeterminate;RL;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;128;2719;1;0;Indeterminate;LR;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;64;2847;1;0;Indeterminate;RL;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;128;2911;1;0;Indeterminate;LR;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;65;3039;1;0;Indeterminate;RL;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;127;3104;1;0;Indeterminate;LR;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;64;3231;1;0;Indeterminate;RL;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;128;3295;1;0;Indeterminate;LR;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;3423;1;0;Indeterminate;RL;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;3503;1;0;Indeterminate;LR;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;64;3615;1;0;Indeterminate;RL;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;112;3679;1;0;Indeterminate;LR;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;65;3791;1;1;Indeterminate;RL;0;0;1526.idfx;5CE2A0E1EB432D17;01/01/01 00:00:00
