component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Typing Speed;1;0;0;1;2;dk;122;1995;1;0;Indeterminate;LR;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;158;2117;1;0;Indeterminate;RL;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;143;2275;1;0;Indeterminate;LR;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;145;2418;1;0;Indeterminate;RL;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;128;2563;1;0;Indeterminate;LR;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;128;2691;1;0;Indeterminate;RL;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;144;2819;1;0;Indeterminate;LR;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;160;2963;1;0;Indeterminate;RL;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;159;3123;1;0;Indeterminate;LR;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;145;3282;1;0;Indeterminate;RL;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;144;3427;1;0;Indeterminate;LR;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;143;3571;1;1;Indeterminate;RL;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;144;3714;1;1;Indeterminate;LR;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;161;3858;1;1;Indeterminate;RL;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;128;4019;1;1;Indeterminate;LR;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;144;4147;1;1;Indeterminate;RL;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;128;4291;1;1;Indeterminate;LR;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;144;4419;1;1;Indeterminate;RL;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dd;7952;4563;0;1;Indeterminate;LL;0;1;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;128;12515;1;1;Indeterminate;LR;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;12643;1;1;Indeterminate;RL;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;96;12723;1;1;Indeterminate;LR;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;96;12819;1;1;Indeterminate;RL;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;80;12915;1;1;Indeterminate;LR;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;79;12995;1;1;Indeterminate;RL;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;dk;97;13074;1;1;Indeterminate;LR;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
Typing Speed;1;0;0;1;2;kd;80;13171;1;1;Indeterminate;RL;0;0;2687.idfx;5A22B700ACD604FA;01/01/01 00:00:00
