component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Typing Speed;1;0;0;1;2;dk;74;4800;1;0;Indeterminate;LR;0;0;1669.idfx;0494E1D4889433EB;10/01/18 08:10:59.897
Typing Speed;1;0;0;1;2;kd;107;4874;1;0;Indeterminate;RL;0;0;1669.idfx;0494E1D4889433EB;10/01/18 08:10:59.897
Typing Speed;1;0;0;1;2;dk;73;4981;1;0;Indeterminate;LR;0;0;1669.idfx;0494E1D4889433EB;10/01/18 08:10:59.897
Typing Speed;1;0;0;1;2;kd;103;5054;1;0;Indeterminate;RL;0;0;1669.idfx;0494E1D4889433EB;10/01/18 08:10:59.897
Typing Speed;1;0;0;1;2;dk;76;5157;1;0;Indeterminate;LR;0;0;1669.idfx;0494E1D4889433EB;10/01/18 08:10:59.897
Typing Speed;1;0;0;1;2;kd;95;5233;1;0;Indeterminate;RL;0;0;1669.idfx;0494E1D4889433EB;10/01/18 08:10:59.897
Typing Speed;1;0;0;1;2;dk;86;5328;1;0;Indeterminate;LR;0;0;1669.idfx;0494E1D4889433EB;10/01/18 08:10:59.897
Typing Speed;1;0;0;1;2;kd;73;5414;1;0;Indeterminate;RL;0;0;1669.idfx;0494E1D4889433EB;10/01/18 08:10:59.897
Typing Speed;1;0;0;1;2;dk;105;5487;1;0;Indeterminate;LR;0;0;1669.idfx;0494E1D4889433EB;10/01/18 08:10:59.897
Typing Speed;1;0;0;1;2;kd;63;5592;1;0;Indeterminate;RL;0;0;1669.idfx;0494E1D4889433EB;10/01/18 08:10:59.897
Typing Speed;1;0;0;1;2;dk;111;5655;1;0;Indeterminate;LR;0;0;1669.idfx;0494E1D4889433EB;10/01/18 08:10:59.897
Typing Speed;1;0;0;1;2;kd;54;5766;1;0;Indeterminate;RL;0;0;1669.idfx;0494E1D4889433EB;10/01/18 08:10:59.897
