component;com_trial;com_is_practice;com_is_synthesized;com_is_timed;com_is_repeated;bigram;bigr_pausetime;bigr_start_time;bigr_is_targetted;bigr_is_within_timerange;bigr_frequency_class;bigr_hand_comb;bigr_adjacent;bigr_repetitive;logfile;participant;creation_date
Velocidad de tecleo;1;0;0;1;2;dk;203;1684;1;0;Indeterminate;LR;0;0;339.idfx;82B3A9CAE891E6C0;01/01/01 00:00:00
Velocidad de tecleo;1;0;0;1;2;kd;281;1887;1;0;Indeterminate;RL;0;0;339.idfx;82B3A9CAE891E6C0;01/01/01 00:00:00
Velocidad de tecleo;1;0;0;1;2;dk;203;2168;1;0;Indeterminate;LR;0;0;339.idfx;82B3A9CAE891E6C0;01/01/01 00:00:00
Velocidad de tecleo;1;0;0;1;2;kd;109;2371;1;0;Indeterminate;RL;0;0;339.idfx;82B3A9CAE891E6C0;01/01/01 00:00:00
Velocidad de tecleo;1;0;0;1;2;dk;156;2480;1;0;Indeterminate;LR;0;0;339.idfx;82B3A9CAE891E6C0;01/01/01 00:00:00
Velocidad de tecleo;1;0;0;1;2;kd;94;2636;1;0;Indeterminate;RL;0;0;339.idfx;82B3A9CAE891E6C0;01/01/01 00:00:00
Velocidad de tecleo;1;0;0;1;2;dk;156;2730;1;0;Indeterminate;LR;0;0;339.idfx;82B3A9CAE891E6C0;01/01/01 00:00:00
Velocidad de tecleo;1;0;0;1;2;kd;79;2886;1;0;Indeterminate;RL;0;0;339.idfx;82B3A9CAE891E6C0;01/01/01 00:00:00
Velocidad de tecleo;1;0;0;1;2;dk;155;2965;1;0;Indeterminate;LR;0;0;339.idfx;82B3A9CAE891E6C0;01/01/01 00:00:00
Velocidad de tecleo;1;0;0;1;2;kd;78;3120;1;0;Indeterminate;RL;0;0;339.idfx;82B3A9CAE891E6C0;01/01/01 00:00:00
Velocidad de tecleo;1;0;0;1;2;dk;124;3198;1;1;Indeterminate;LR;0;0;339.idfx;82B3A9CAE891E6C0;01/01/01 00:00:00
