id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
4907,141,10,363,176,90.9,144.8,165.2
4908,142,7,379,168,76.9,141,158.2
4909,132,0,600,90,47,91.7,100.1
4910,130,11,192,193,505.4,217.2,312.8
4911,131,4,552,100,47.1,100.9,108.8
4912,134,3,266,195.5,164.3,197.7,225.4
4913,136,15,400,124,94.5,131.6,150
4914,131,4,308,192,46.3,188.7,194.6
4915,134,4,463,110,84.3,111.6,129.5
4916,133,0,419,141,60.4,134.4,143.1
4917,143,6,260,200,156.5,204.1,231.1
4918,151,4,222,216,193.1,236.7,270.7
4919,110,7,202,225.5,369.9,233.5,297.1
4920,115,4,269,195,98.8,205.9,223.2
4921,131,4,398,136,90,133.9,150.9
4922,134,13,346,152.5,123.4,150.6,173.2
4923,114,4,337,141,119.6,156.4,178
4924,104,12,387,142.5,131.8,133.8,155.2
4925,133,2,388,141,64.6,142.4,154.8
4926,108,11,377,144.5,58,150.7,159.1
4927,133,0,578,93,57.7,93.2,103.8
4928,132,2,447,112,90.1,118.1,134.3
4929,132,3,457,129,49.6,121.5,131.3
4930,129,2,421,144,53,131.1,142.4
4931,130,14,385,151.5,74.4,139.7,155.8
4932,150,16,372,169.5,91,137.5,161.2
4933,148,8,321,176,143.6,159.4,186.9
4934,131,2,430,119,126,124.4,139.7
4935,131,8,456,123,70.9,120.2,131.6
4936,136,9,419,138,60.7,131.8,143.1
4937,136,16,414,128,92.4,128.8,144.8
4938,128,3,412,126,90,127.9,145.7
4939,143,9,180,288,207.4,293.2,333.7
4940,133,4,495,122,43.2,112.7,121.2
4941,125,16,302,169,136.8,169.1,198.6
4942,132,2,241,225,127.4,228.1,249
4943,132,2,295,163,189.1,162.8,203.5
4944,132,0,367,160,145.1,139.3,163.5
4945,132,0,421,143,51.2,132.5,142.4
4946,133,0,389,157,83,136.4,154
4947,132,0,369,158.5,75.6,147.6,162.6
4948,133,0,402,146,67.8,137.6,149.3
4949,128,8,411,144.5,63.9,131.5,146
4950,132,4,500,104.5,76.6,104.8,119.9
4951,120,14,309,173,97,177.8,194.2
4952,132,1,502,108.5,47.6,111,119.5
4953,133,6,418,150,85.6,124.3,143.7
4954,125,10,355,135,209.5,140.8,169.2
4955,139,8,107,480,444.4,483,558.7
4956,138,1,388,125,162.7,128.3,154.6
4957,134,7,457,120,71.1,120.4,131.3
4958,142,9,449,128,64.8,120.8,133.5
4959,147,3,278,178,130.6,188.7,216.2
4960,138,6,390,142,116,134.1,153.9
4961,143,9,362,149,73.4,150.8,165.8
4962,147,0,311,178,99.9,177.1,193
4963,138,6,470,111,73.2,114.9,127.7
4964,144,14,454,106.5,122.8,110.3,132.2
4965,129,29,376,101,354,107,159.5
4966,131,12,561,89,80.9,92.8,106.9
4967,134,11,298,170,115.4,180.1,201
4968,137,7,441,119,83.1,121.8,136.1
4969,145,1,383,135,115.2,137.7,156.8
4970,142,11,343,176.5,92.3,151.4,174.7
4971,146,0,273,195.5,156.6,194.5,219.5
4972,142,9,278,176.5,133.4,192.7,215.6
4973,146,1,320,169.5,91.8,173.9,187.6
4974,140,0,538,103,36.9,106,111.4
4975,146,3,543,107,35.3,105.9,110.5
4976,139,4,380,144,136,134.4,158.1
4977,146,0,344,176.5,133.4,149.2,174.2
4978,149,19,284,144,214.1,162.1,211
4979,139,3,353,133,122.9,145.6,170.2
4980,146,14,293,148.5,198.5,158.8,205
4981,147,0,278,188,172.5,180.5,215.5
4982,141,1,430,118,93.7,123.7,139.4
