id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
530,19,2,446,127,60.8,122.6,134.6
531,19,4,452,138,55.3,118.2,132.7
532,19,1,352,128,162.4,132.3,170.3
533,20,2,361,176.5,78,144.9,166.4
534,20,0,396,132,77.1,132.9,151.6
535,21,0,403,152,44.8,141.3,148.9
536,20,0,402,156.5,41.2,143.3,149.2
537,20,0,443,126,40.4,130.2,135.6
538,21,0,239,208,148.6,218.3,250.7
539,21,0,274,168,175.7,183.6,219
540,20,0,420,146.5,46.2,134.8,142.8
541,20,1,317,188,60.1,178.7,189.2
542,21,0,313,193,69.2,179.3,191.7
543,20,0,380,124,77.5,145,157.7
544,0,8,,0,0,,
545,21,0,388,138,51.1,145.3,154.5
546,19,1,467,121,47.1,120.2,128.5
547,21,0,339,128,150,145.4,176.8
548,21,0,404,151,53.7,138.6,148.5
549,19,2,452,112,49.5,124.7,132.6
550,21,0,449,112,66.5,118.9,133.7
551,20,2,257,227.5,70.9,222.2,233.2
552,21,0,332,175,55.3,172,180.8
553,21,0,370,154,59.3,153.5,162.2
554,21,0,410,146,48,138.1,146.2
555,20,2,311,162,150.2,157.7,193.2
556,20,5,444,127.5,41.2,129,135
557,21,0,470,128,59.1,112.8,127.6
558,19,0,463,112,58.4,116.9,129.6
559,19,1,326,177,81.7,164.7,183.9
560,19,1,480,120,51.7,113.8,124.9
561,21,0,434,112,72.1,124.5,138.3
562,21,1,441,144,33.2,131.8,136
563,21,2,377,160,57.2,149,159.1
564,21,2,531,113,34.2,107.1,113
565,21,0,329,168,113,160.7,182.2
566,21,0,322,177,54.5,179,186.3
567,20,3,370,131.5,106,138.2,162
568,21,2,234,232,75.6,247,256
569,21,0,283,216,60,202.9,212.2
570,21,0,310,188,75.3,180.3,193.5
571,21,0,321,176,56.9,179.6,187
572,20,0,377,148.5,43.3,153.5,159.1
573,21,0,418,143,49.7,134.6,143.6
574,21,0,433,153,49.5,127.8,138.7
575,19,2,439,135,94.3,113.5,136.5
576,20,0,318,139,227.7,145.1,188.8
577,3,11,476,113,18.4,124.7,126
578,21,0,309,192,42.2,189.4,194.3
579,21,0,301,176,73.1,188.2,199.4
580,20,0,287,166,122.5,187.2,209.2
581,16,5,303,196,65.9,187.4,198.2
582,20,2,281,168.5,136,189,213.2
583,18,3,112,201,980.7,243.3,533.8
584,20,2,320,154,80.6,173.8,187.8
585,20,2,281,168.5,136,189,213.2
586,17,3,241,170,217.9,194.3,248.7
587,20,0,441,112.5,86.3,112.1,136.2
588,20,0,485,134.5,58.4,109.5,123.6
589,22,0,144,111.5,1364.2,130.6,417.5
590,21,0,403,167,78.3,125.9,148.9
591,21,0,336,138,141.6,144.1,178.3
592,20,1,473,98.5,106.8,106.9,126.8
593,21,0,402,120,118.9,123.1,149.4
594,21,0,213,231,134.5,257.9,281
595,20,2,272,156,238.8,169,220.4
596,20,0,484,119,54,112,124
597,17,3,492,113,55.4,110.6,122
598,25,4,330,168,122.9,161.8,182.1
599,21,0,377,152,51.6,151.1,159.1
600,19,0,412,128,61,136.1,145.6
601,21,0,343,160,55.8,167.7,174.9
602,24,2,296,179.5,98.2,187.3,202.6
603,20,0,422,132,66.6,126.6,142.1
604,20,2,316,160.5,149.5,160.8,189.8
605,25,3,448,135,55.7,120.8,134
606,20,0,384,143.5,51.3,147.7,156.1
607,21,0,385,136,48.2,149.9,155.9
608,20,0,311,151.5,93.9,171,192.8
609,19,2,295,176,96.4,182.8,203.4
610,21,1,357,160,76.6,152.6,168
611,20,0,489,116,31,118.7,122.8
612,21,0,505,136,43.2,109.9,118.9
613,21,0,308,168,98.9,177.7,194.7
614,20,1,380,152,87.3,141.2,157.9
615,21,0,363,159,38.6,160.8,165.2
616,21,0,330,167,80.7,167.1,182
617,21,0,360,152,76.8,155.5,166.5
618,19,1,304,135,245.4,150.5,197.4
619,19,1,405,145,60.1,135,148.2
620,20,0,468,111,62.7,114.2,128.2
621,21,0,495,112,41.7,113.8,121.1
622,21,0,325,184,46.6,177.8,184.4
623,20,2,242,235,79.6,236.3,248.2
624,21,0,427,120,78.3,126.8,140.5
625,21,0,301,160,160.4,173.2,199.5
626,21,0,412,160,37,140.2,145.6
627,21,0,373,160,77.5,140.7,160.8
628,20,0,366,151,180.6,124.6,164
629,21,0,599,112,28.7,95.8,100.2
630,19,3,531,89,56.7,101.5,112.9
631,20,3,534,99,76.7,97.9,112.4
632,19,1,414,118,114.6,120.1,145
633,21,0,306,215,82.1,174.9,196.3
634,20,2,568,104.5,30.6,100.2,105.6
635,21,0,279,192,94.7,196.6,215.2
636,20,0,680,88,30.9,82.5,88.3
637,19,1,628,89,33.5,90,95.5
638,20,0,777,73,25.5,73,77.2
639,20,0,777,73,25.5,73,77.2
640,21,0,505,97,51.1,109.7,118.9
641,21,0,453,128,40.8,125.8,132.6
642,20,0,492,115.5,37.5,116.3,122
643,21,4,462,144,52.5,117.3,130
644,21,0,322,170,75.9,170.6,186.2
645,19,1,599,96,39,91.3,100.2
646,20,0,628,76,35.8,89.7,95.6
647,21,0,573,104,40.4,96.6,104.8
648,21,0,300,167,132.8,169.5,200
649,21,0,339,128,97.1,158.4,177.1
650,21,0,559,96,42.3,99.1,107.3
651,21,0,776,80,21,73.8,77.3
652,13,3,315,145,161.5,154,190.6
653,21,0,260,136,294.7,155.3,230.4
654,20,1,530,96.5,53.9,103.5,113.2
655,23,3,767,72,18.6,76.2,78.2
656,21,0,563,103,39.4,101,106.6
657,3,11,468,104,58.5,116.1,128.3
658,19,0,619,104,35.3,88.9,96.9
659,23,3,326,176,107.8,160,184
660,21,0,411,120,67.9,133.6,146
661,21,1,363,153,62,151.9,165.3
662,21,0,277,231,63.5,207.1,216.2
663,19,1,801,64,32.6,69.9,74.9
664,21,1,553,96,46.3,101.6,108.6
665,21,0,298,152,178.4,159.6,201.1
666,21,0,457,112,41.9,125.5,131.4
667,20,4,395,144,65.1,141.3,152
668,21,2,428,143,49.7,131,140.2
669,20,1,339,179.5,75.5,160,176.8
670,21,0,362,176,54,155.6,165.7
671,21,0,414,120,72.8,131.5,145
672,21,0,490,113,53.4,110.2,122.4
673,19,4,369,136,142.4,131.4,162.5
674,19,4,369,136,142.4,131.4,162.5
675,21,0,491,104,75.6,103.2,122.3
676,21,0,462,120,47.1,121.7,129.8
677,21,1,722,73,23.6,80,83.1
678,21,0,507,104,53.1,108.2,118.4
679,20,0,447,107.5,133.6,104.8,134.4
680,21,0,536,104,49.4,99.8,112
681,21,0,363,160,40,160.4,165.3
682,18,2,239,164,212.2,204.9,251.1
683,21,8,282,136,312.9,145.8,212.5
684,21,2,615,89,36.9,90.8,97.5
685,28,1,575,92.5,46.1,93.6,104.3
686,18,0,619,96,29.6,92.1,96.9
687,19,2,387,144,56.7,145.4,155.1
688,20,2,339,144,156.1,141.7,177.2
689,19,2,413,120,104.5,126.3,145.3
690,3,11,247,209,142.5,199.5,243
691,20,2,710,88.5,20.1,81.9,84.4
692,18,5,429,112.5,118.1,115,140
693,24,2,470,132,41.6,119.5,127.8
694,19,1,259,225,75.1,219.6,231.9
695,21,0,350,160,72.3,157.1,171.4
696,21,0,350,160,72.3,157.1,171.4
697,21,0,350,160,72.3,157.1,171.4
698,18,2,590,104,50.9,91.3,101.7
699,21,0,273,176,124.3,194.4,219.9
700,20,0,596,79.5,51.2,89.6,100.8
701,19,2,409,144,40,141.3,146.8
702,21,0,575,88,47.9,93.8,104.4
703,22,2,267,208.5,80.6,209.9,224.6
704,21,0,557,96,42.5,98.7,107.8
705,21,1,280,96,264.7,140.8,214.4
706,21,0,562,103,46.2,96.1,106.7
707,21,0,525,104,47.8,103.5,114.3
708,20,0,538,116,39.7,104.2,111.6
709,21,0,492,93,64.7,107.4,122
710,20,0,522,112.5,33.1,109.9,115
711,20,0,429,138.5,44.7,132.4,139.7
712,18,1,209,208,144.6,255.8,286.7
713,19,0,307,199,56.8,187.8,195.7
714,21,0,568,116,39.5,96.3,105.6
715,19,1,503,102,91.2,101,119.2
716,19,2,431,127,58.3,127.2,139.2
717,19,0,268,200,80,209.8,223.6
718,21,0,452,129,54.9,122.4,132.9
719,20,0,458,124.5,39.1,125.4,131.1
720,19,2,452,135,51.3,121,132.8
721,19,3,512,111,46.8,106.6,117.1
722,20,3,488,128.5,62,108.7,122.8
723,22,0,539,95.5,63,100.9,111.3
724,20,0,652,95.5,30.1,86.6,92
725,20,0,552,90,69.7,95.1,108.6
726,20,0,589,105.5,32.1,96.5,101.8
727,20,0,377,150.5,54.3,149.7,159
728,21,0,472,112,70.8,113.4,127.1
729,20,0,433,133.5,92.9,117,138.5
730,19,0,467,95,89,108.1,128.5
731,21,0,424,133,66.9,130.6,141.4
732,20,0,342,131.5,119.8,151,175.2
733,21,0,350,158,53.1,162.8,171.4
734,20,0,457,124,42.1,124.5,131.2
735,18,2,338,151.5,90.5,156.2,177.3
736,19,3,637,92,29.6,89.3,94.2
737,16,2,536,124,39.7,103.9,112
738,17,2,328,134,202.2,144.2,182.9
739,19,0,385,144,51.8,147.3,155.7
740,18,2,542,112.5,47.1,97.7,110.7
741,19,6,419,120,105.5,117.8,143.2
742,20,1,261,196,124.9,203.5,229.6
743,18,0,276,186,103.2,199.6,217.2
744,19,0,469,128,45.7,120.8,127.9
745,19,0,409,96,149.3,116.8,146.7
746,19,3,441,112,78.3,121.7,135.9
747,17,2,398,104,122.7,123.3,150.6
748,17,2,398,104,122.7,123.3,150.6
749,17,2,398,104,122.7,123.3,150.6
750,19,0,354,152,60.3,160.5,169.7
751,18,1,523,85,80,98.3,114.7
752,20,0,181,320.5,105.8,315.7,331
753,19,2,318,184,48.4,182.8,188.4
754,21,0,396,128,79.9,129.2,151.6
