id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
474,137,12,416,128,133,131.1,144.1
475,163,19,428,118,137.9,117.9,140.1
476,119,11,208,168,406.9,189.9,288
477,191,3,458,104,108.4,114.5,131.1
478,176,9,475,106,107.7,111,126.4
479,147,1,223,238,166,231.6,269.2
480,171,3,344,135,265.1,137.4,174.5
481,169,4,512,103,97.3,100.3,117.3
482,194,2,396,112,167,127.6,151.5
483,150,3,456,111.5,129.3,111.2,131.6
484,163,0,401,129,103.1,135.8,149.8
485,181,1,492,110,61.5,113.8,121.9
486,181,1,492,110,61.5,113.8,121.9
487,181,1,492,110,61.5,113.8,121.9
488,178,1,532,97,76.7,102.9,112.7
489,171,15,505,81,127.4,95.5,118.8
490,170,20,581,89,77.3,92.3,103.3
491,162,11,372,136,106.1,142.2,161.1
492,168,2,382,121,193.8,120.6,157.2
493,180,7,347,121,208.5,140.5,172.9
494,179,3,292,160,199.7,158.3,205.2
495,162,3,366,127,145.8,138.4,164
496,175,3,395,123,116.2,131.4,152
497,165,23,326,119,229.5,131.2,184
498,169,2,248,167,202,200,241.7
499,160,2,423,125.5,220.4,121.6,141.7
500,195,2,443,112,133.6,114.8,135.6
501,173,4,451,119,102.6,111.9,133.1
502,170,6,531,100,99.6,96.7,113
503,155,29,344,143,152.8,133.8,174.4
504,149,10,384,129,188.4,121.9,156.3
505,185,9,474,113,55.2,118.7,126.5
506,175,0,476,124,42.4,120.8,126.1
507,169,0,420,112,95.9,124,143
508,176,5,557,98,58.7,98.2,107.7
509,162,2,272,168.5,249.2,184.8,221
510,163,2,359,136,191.1,145.2,167.1
511,178,5,407,119.5,121.2,123.1,147.5
512,174,0,546,97,73,96.7,109.9
513,187,1,389,115,130.4,128.8,154.4
514,172,2,380,119.5,148.1,131.6,158.1
515,171,1,490,109,123.6,106.9,122.4
516,179,8,328,119,180.3,141.4,182.8
517,181,6,560,98,73.9,93.7,107.2
518,130,2,493,104.5,79.7,108.7,121.8
519,178,9,634,88,42.4,87.4,94.7
520,178,9,634,88,42.4,87.4,94.7
521,178,9,634,88,42.4,87.4,94.7
522,171,8,396,127,133.2,130.3,151.5
523,175,6,387,113,159,126.1,155.2
524,190,2,439,116,96.8,122.5,136.8
525,194,7,560,103,38.8,102.2,107.2
526,172,2,513,111.5,66.5,104.9,117
527,177,2,353,128,131.7,148.3,170.1
528,173,4,452,118,142.3,118.1,132.8
529,157,8,329,134,160.6,148.3,182.1
530,179,4,430,135,67.4,131.6,139.4
531,169,7,518,111,71.8,107.3,115.8
532,178,2,637,96,28.9,89.2,94.1
533,181,5,247,152,562.9,171.2,242.5
534,180,1,472,111.5,88,109.4,127.1
535,154,1,373,142,115.2,147.9,160.7
536,157,2,438,120,138.9,123.4,137
