id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
2897,594,5,444,129,73.6,123.3,135.3
2898,590,17,462,127,64.5,118.5,130
2899,43,12,190,238,288.7,226.9,315.6
2900,581,13,450,123,98.4,118.7,133.3
2901,38,12,146,304,413,276.7,412.3
2902,36,17,91,432,580.5,492.5,658.6
2903,36,19,227,182.5,288.6,187.7,264.5
2904,612,48,480,111,83.8,109.6,125.1
2905,565,18,344,156,108.4,160.7,174.6
2906,565,11,389,147,64,145.5,154.4
2907,571,6,349,152,124,152.4,171.8
2908,454,72,353,144,117.8,153.7,169.9
2909,499,62,495,110,78.2,109.6,121.2
2910,621,24,601,81,66.6,86.7,99.8
2911,633,17,592,89,59.1,90.1,101.4
2912,499,59,495,110,88.4,102.9,121.2
2913,503,44,398,115,240,119.7,150.8
2914,598,43,314,168,141.7,164.8,191
2915,574,10,401,135,80.7,136,149.7
2916,607,25,482,119,91,108.7,124.4
2917,36,17,240,202.5,164.3,210.7,250.2
2918,302,6,261,128.5,218.4,158.1,229.7
2919,605,10,525,102,95.8,100.4,114.2
2920,316,6,257,149,168.1,165.4,233.7
2921,597,19,402,112,169.6,120,149.2
2922,529,11,238,202,221.7,215.7,252.1
2923,615,16,457,114,155.5,109.8,131.2
2924,602,22,341,109,1056.8,111.7,176
2925,43,12,111,305,580.9,355.7,541.8
2926,37,7,185,207,259.8,256.1,324.1
2927,34,13,132,337,443.4,347.9,454.9
2928,576,19,352,146,120.7,149.7,170.3
2929,633,4,496,110,77.2,107.9,121
2930,575,12,528,105,75.5,102.4,113.6
2931,533,14,333,160,157.5,160.2,180.2
2932,557,29,468,114,98.2,114.6,128.3
2933,510,15,333,169,78,166.1,179.9
2934,668,2,655,90,32.3,85.8,91.6
2935,677,6,635,96,36.5,87.6,94.5
2936,43,8,406,120,74.5,135.1,147.7
2937,629,11,629,86,44.3,87.4,95.4
2938,625,9,640,90,37.6,87.8,93.8
2939,627,9,632,87,34,89.2,94.9
2940,611,18,639,85,44.7,86.6,93.9
2941,185,1,499,108,65.1,112.5,120.2
2942,631,15,500,111,88.2,107.6,119.9
2943,41,10,112,480,302.5,471.8,538
2944,43,26,132,361,411.5,365.8,455
2945,38,10,162,296,291.3,299.3,369.4
2946,628,4,427,125,130.7,125.5,140.4
2947,532,29,379,136.5,96.3,139.6,158.3
2948,30,20,147,344.5,230.8,351.8,407.1
2949,566,65,359,129,166.4,137.4,167.2
2950,554,34,360,160,96.1,145.4,166.8
2951,600,32,468,111,85.5,112.5,128.3
2952,583,31,432,126,89.5,121.1,138.9
2953,595,40,449,125,70.7,120,133.6
2954,570,38,351,144,277,138.3,171
2955,470,78,447,120,84.4,118.7,134.3
2956,549,25,360,143,150,145,166.8
2957,51,18,116,288,729.9,354.3,518
2958,566,36,324,168,122.5,160.8,185
2959,562,6,343,161,114,157.4,175.2
2960,514,38,388,128.5,133,131.3,154.8
2961,583,22,404,140,89.3,138,148.4
2962,517,18,353,143,150.4,146.7,170.1
2963,564,1,273,190,103.1,205.1,219.9
2964,562,8,300,177,158.6,177.9,200
2965,548,14,252,197,229.2,204.7,238
2966,596,25,546,96,68,98.6,109.9
2967,580,16,417,129,80.3,130.1,143.9
2968,536,15,419,127,121,123.1,143.1
2969,582,21,445,123,118.7,119.5,134.8
2970,526,25,347,156,104.6,154.3,173.1
2971,534,21,355,160,119.4,148.2,169.1
2972,613,24,511,107,72.4,103.3,117.4
2973,590,20,459,117.5,73,116.9,130.7
2974,38,13,130,297.5,459.5,340.9,459.9
2975,600,13,366,148,111.3,150.5,163.9
2976,536,22,213,221,174.9,250.1,281.8
2977,534,22,414,119,123.4,122.9,144.9
2978,589,12,453,112,102.4,114.8,132.3
2979,42,15,195,183.5,564.1,183.2,307.9
2980,544,36,331,151,146,154.2,181.2
2981,585,9,536,101,62.2,99.3,111.9
2982,41,6,131,336,448.5,337,459
2983,36,30,161,192,338.3,264.2,373.8
2984,40,8,136,411.5,276.6,347.3,439.8
2985,531,7,449,112,139,113.7,133.7
2986,38,15,135,336.5,276.7,376.2,444.7
2987,542,10,304,168,276.5,169.3,197.3
2988,521,6,176,280,218.4,304.6,341.2
2989,620,5,486,114,77,112.6,123.4
2990,590,29,477,101,116.1,105.7,125.8
2991,598,29,450,121,70.6,120.8,133.3
2992,585,33,366,152,118.2,142.5,164.1
2993,621,12,519,111,65.3,104.3,115.7
2994,569,19,398,128,104.1,133.8,150.7
2995,599,4,369,128,99.7,143.3,162.6
2996,617,17,498,112,50.6,111.9,120.4
2997,615,5,501,114,58.6,111.9,119.9
2998,558,2,305,160,146.9,170.3,196.8
2999,598,12,393,143,71.8,141.4,152.7
3000,42,8,200,270,112.2,280.6,300.4
3001,591,27,419,131,76.3,129.7,143.2
3002,607,14,457,127,61.1,122.7,131.4
3003,610,15,471,119,80.4,115.6,127.5
3004,553,24,404,133,100.3,133.3,148.3
3005,594,24,433,125,79.4,125.4,138.6
3006,579,21,298,159,173.3,169.4,201.7
3007,524,7,278,191.5,137.4,196.4,216
3008,533,12,300,176,135.9,177.9,200.3
3009,42,13,248,193,123.3,217.2,242.3
3010,542,26,387,140,119,134.2,155.1
3011,603,8,504,101,89.3,102.9,119.1
3012,516,23,544,96,63.7,99,110.3
3013,526,2,317,168,115.9,170.1,189.4
3014,39,9,128,430,343,339.8,468.1
3015,610,16,557,96,53.8,96.9,107.7
3016,466,27,364,132.5,138.7,139.6,164.8
3017,620,17,482,112,96.1,109.3,124.5
3018,611,13,516,111,91.1,101.2,116.3
3019,616,13,521,104,84.3,99.4,115.1
3020,588,8,424,128,72.2,129.8,141.6
3021,585,12,409,136,104.2,130.7,146.7
3022,576,18,382,144,103.8,139.8,157.2
3023,568,20,399,124,97.5,131,150.5
3024,37,19,134,278,485.5,281.3,449
3025,600,19,512,106,70.3,105.1,117.2
3026,549,14,493,115,69.7,110.9,121.7
3027,557,38,436,119,94,120.8,137.7
3028,586,22,431,126,90.4,125,139.3
3029,530,30,345,160.5,96.8,155.2,173.8
3030,612,8,527,104,54.9,104,113.9
3031,594,5,516,104,72.7,104.6,116.2
3032,516,16,386,136,105.4,135.7,155.5
3033,596,8,519,104,76.3,102.4,115.6
3034,606,12,505,104.5,67.1,107.5,118.9
3035,588,1,518,104,64,104.5,115.9
3036,610,11,471,113,71.7,115.2,127.5
3037,44,4,215,240,128.8,252.5,278.9
3038,549,17,247,191,188.1,209.8,243.1
3039,580,28,462,113,89.9,115.2,129.7
3040,573,34,480,112,88.1,109.9,125
3041,597,14,482,112,85.4,111.6,124.6
3042,625,12,579,95,53.1,94.2,103.5
3043,592,23,470,118,75.9,115.1,127.7
3044,594,15,438,120,99.4,120.9,137
3045,590,9,481,115,81.7,111.4,124.8
3046,570,28,433,120,117.8,120.8,138.6
3047,513,37,364,133,148.9,136.7,164.9
3048,592,20,448,112,94.9,117.6,133.8
3049,39,3,244,206,136.1,218.2,245.7
3050,625,8,475,128,56.4,114.9,126.4
3051,560,10,538,104,69.8,100.1,111.6
3052,613,12,424,144,78.1,126.9,141.6
3053,567,19,396,145,108.6,134.6,151.6
3054,627,28,502,101,84.8,102.9,119.5
3055,600,17,382,129,139.5,130,156.9
3056,569,9,451,121,70.1,120.6,133.2
3057,497,28,339,144,142.1,147.4,176.9
3058,539,34,300,157,127.8,170.9,200.2
