id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
4608,20,0,108,429.5,261.8,502.8,555.4
4609,19,2,62,596,869.8,707.3,961.7
4610,19,2,53,480,908.4,772,1136.3
4611,20,3,67,772,566.8,696.6,899
4612,20,0,93,460,431.2,511.7,647.9
4613,18,4,191,310,107.6,295,314.8
4614,18,1,67,903.5,577.6,689.9,901.9
4615,20,0,137,400,183.6,408.1,437.6
4616,20,0,121,381,333.3,411.2,496.4
4617,18,4,74,664.5,355.2,749.8,815.1
4618,21,0,153,341,203.9,339.9,393.4
4619,19,2,154,326,242.6,339.2,390.2
4620,19,2,151,330,212.4,351.4,396.8
4621,18,1,80,622,338.3,672.8,749.4
4622,19,2,103,444,360,467.3,582.3
4623,20,0,135,419,127.5,427.2,444.1
4624,18,3,172,304,219.9,306,349.3
4625,20,1,93,377,610.7,443.2,643.8
4626,20,0,77,696.5,445.1,639.7,775.4
4627,18,1,49,998,863.8,883.7,1220.5
4628,18,2,84,489.5,496.6,532.6,717.5
4629,20,0,111,189.5,559,313.2,541.6
4630,19,2,172,324,75.6,342.1,349.7
4631,20,0,86,572.5,444.8,604.5,695.8
4632,18,3,237,237.5,123.8,231.9,253.6
4633,20,0,130,347,309.5,367.4,460.4
4634,20,0,65,972,255.2,889.2,929.2
4635,20,0,102,442,295.7,521.1,588.4
4636,20,0,114,390,326.3,451.1,524.4
4637,19,3,121,379,253.3,441.9,496.3
4638,19,3,115,332,390.5,425.2,522.7
4639,20,0,93,527.5,449.6,526.8,643.9
4640,19,2,159,265,239.2,318.5,378.5
4641,18,1,88,610,379.8,563.7,685.2
4642,19,2,77,678,495.4,599.1,779
4643,20,0,137,381,232.3,389.8,438.8
4644,19,5,70,488,767.5,627.4,853.4
4645,22,3,72,683,565.2,629.8,836.1
4646,19,2,118,320,400.5,390.7,508.5
4647,17,2,198,223,170.1,274.6,303.3
4648,19,2,107,365,593.1,415.6,559.3
4649,18,2,68,676.5,632.5,679.3,888.8
4650,20,0,40,1084,1139.5,1106.9,1512.4
4651,18,3,57,1000,716.2,751.7,1046.2
4652,18,2,50,960,852.1,870.4,1207.5
4653,17,3,71,522,628.7,608.1,845.2
4654,20,1,102,512,306.3,506.9,588
4655,19,2,109,416,416.9,428.1,548
4656,19,2,167,277,178.9,329.2,359.6
4657,20,0,136,263,331.3,357.2,439.7
4658,19,3,125,327,320.3,380.8,479.6
4659,20,0,116,260,532.1,324.8,516
4660,18,7,137,272,354.1,333,437.3
4661,18,3,149,307,402.2,332.6,401.6
4662,18,3,185,273,177.3,285.4,323.8
4663,17,4,165,286,238.4,324,363.9
4664,21,2,178,265,190.6,296.4,336.3
4665,19,2,180,316,133.2,308.6,333.5
4666,20,0,95,387.5,533.7,472.5,634.3
4667,20,0,235,227,124.4,231.3,255.2
4668,19,1,120,411,290.5,422.8,498.5
4669,20,0,284,212,77.1,197.6,211.6
4670,20,0,71,519.5,889.1,506.7,849.5
4671,19,6,114,464,386.2,445.2,524.6
4672,19,6,114,464,386.2,445.2,524.6
4673,20,0,73,498,769.8,560,823.8
4674,20,0,84,431.5,573.4,518.8,714.4
4675,20,0,128,328.5,317.9,379.6,470.3
4676,20,1,97,248.5,672.2,383.4,621.6
4677,19,2,110,529,434.1,399.5,544.6
4678,20,0,68,706,630.2,700.6,888.4
4679,20,0,117,433,360,430.8,514.7
4680,18,7,128,385,229.4,423.7,469.2
4681,19,4,68,416,1476.2,536.8,886
4682,18,5,220,227.5,157,240.1,272.2
4683,20,0,89,648,402.8,571.1,672.6
4684,17,4,145,346,184.4,377.7,413.3
4685,19,0,84,433,601.9,492.6,718.3
4686,17,4,125,415,281.7,384.8,478.8
4687,20,1,112,318.5,398.7,411.3,537.7
4688,13,11,190,291,78.7,305.7,315.8
4689,19,2,148,296,317.6,338.9,405.4
4690,20,0,163,320,194.8,340.9,367.6
4691,18,2,202,277,88.4,287.9,296.5
4692,19,0,123,337,330.3,396.4,486.2
4693,19,6,164,332,209.5,318.7,365.2
4694,18,2,62,860.5,849.5,726.9,963.2
4695,17,3,246,180,253,192.7,244.1
4696,17,5,105,250,544.7,369.8,569.1
4697,18,6,132,375,263.3,379.3,454.5
4698,20,0,105,452.5,346.1,484.3,573.8
4699,20,0,94,534,325.5,557.9,638.2
4700,16,2,111,420,329.7,460.7,542.9
4701,20,0,102,499,310.2,492.8,586
4702,20,0,91,406.5,734,428.2,658.4
4703,18,4,125,267.5,671.3,327.7,478.6
4704,19,1,171,292,186,317.2,349.9
4705,19,3,123,320,375.9,392.6,485.9
4706,20,0,194,294,88.1,298.8,310
4707,19,2,168,328,159.7,333.6,357.5
4708,20,0,147,318.5,360.7,350.6,409.1
4709,19,5,124,399,398.8,400.3,483.3
4710,19,2,267,199,163.7,187.7,224.9
4711,20,0,221,272,82.3,258.9,271.9
4712,20,0,138,258.5,411.1,310.2,433.4
4713,20,0,110,381.5,518.4,391.8,547.8
4714,18,1,125,255,786.1,277.2,478.4
4715,20,0,83,439.5,586,543.6,719.3
4716,20,0,151,272,310.1,297,397.2
4717,16,7,152,404,240.1,325.2,394.1
4718,18,2,123,286.5,448.5,315,489.7
4719,20,0,53,931.5,430,1066.6,1132.2
4720,17,3,162,335,157,343.9,369.3
4721,20,0,56,1109,461.9,945.2,1063.8
4722,20,0,158,316,210.8,337.2,379.2
4723,20,0,73,688,538.6,673.6,825.6
4724,19,2,95,425,526.5,433.2,632.9
4725,18,6,199,231,211.6,241.7,300.8
4726,22,2,88,410.5,534.8,483,678.8
4727,17,3,223,255,138.9,241.8,269.4
4728,22,0,102,208,806.6,316.8,588.6
4729,20,0,148,324,252.8,352.6,404.4
4730,20,0,99,442.5,496.8,439.3,607.6
4731,20,0,107,436,407.5,442.9,562.6
4732,19,2,90,257,803.4,382,664.4
4733,19,2,106,342,528.2,378.7,564.2
4734,22,1,130,177,561.4,259.4,461.8
4735,20,3,158,224,360.4,276.9,380.8
4736,20,0,73,637.5,542.9,701.4,819.6
4737,18,3,97,499.5,365.2,520.9,621.7
4738,20,0,57,911.5,818.7,754.1,1061.4
4739,20,0,60,916,450.7,938.5,1005.9
