id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
987,140,16,351,140,204.3,143.3,170.9
988,137,10,468,105,76.8,112,128.2
989,129,6,434,140,70.8,126.3,138.3
990,131,10,493,100,58.8,111.3,121.6
991,134,7,354,146.5,96.6,151.2,169.4
992,128,6,445,123,72.6,119.7,134.9
993,139,7,433,125,59.4,128.7,138.6
994,131,32,401,120,117,125.5,149.5
995,140,4,372,144,120.6,143.6,161.3
996,132,4,541,95,56.7,99.8,110.9
997,139,7,467,120,56,118.7,128.5
998,140,14,392,112,143,119.5,152.9
999,137,10,341,148,129.8,152.5,175.8
1000,130,7,551,112,55.6,98.3,108.9
1001,122,17,451,116,123,107.6,133
1002,137,17,249,159,268.2,170.9,241.2
1003,140,0,383,148.5,59.1,149.3,156.7
1004,137,1,304,167,131.4,179.7,197.4
1005,137,1,304,167,131.4,179.7,197.4
1006,137,10,492,115,62.8,111.6,121.8
1007,132,1,372,159,53.8,153.5,161.4
1008,136,21,448,129.5,46.9,126.2,134
1009,135,8,595,85,75.5,89.1,100.9
1010,146,13,290,168,164.8,179.3,206.8
1011,126,12,366,148.5,139.3,137.7,163.9
1012,142,4,325,143,533.4,131.1,184.8
1013,142,4,461,118,53.4,121.9,130
1014,142,10,424,133,90.6,127.7,141.6
1015,139,16,487,100,84,104.2,123.3
1016,128,23,395,128,121.3,126.7,151.7
1017,137,8,353,144,107.7,145.5,169.9
1018,136,5,378,144,81.8,141.9,158.8
1019,137,7,197,278,120.9,287.5,304.9
1020,142,11,437,117.5,98.8,119.9,137.2
1021,136,6,578,94.5,52.2,94.9,103.9
1022,136,4,565,105.5,40.4,98,106.1
1023,134,2,525,113.5,43,105.4,114.2
1024,132,8,545,107.5,43,101.2,110.1
1025,134,4,349,136.5,120.1,146.6,172.1
1026,139,2,443,126,73,124.9,135.6
1027,139,3,490,104,75.5,105.2,122.4
1028,124,17,575,97,43.5,96.3,104.3
1029,137,3,593,98,38.3,94.6,101.2
1030,139,6,483,110,66.3,112.5,124.1
