id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
1559,83,5,379,128,144.9,129.5,158.3
1560,118,1,575,99.5,37,98.7,104.4
1561,45,2,451,116,61.1,121.7,133.2
1562,62,6,454,133.5,48.6,123,132.3
1563,63,7,438,134,65.8,127.7,137.1
1564,43,13,266,207,72.4,216.5,225.9
1565,65,4,226,192,333.5,206.9,265.7
1566,101,2,369,148,63.4,151.6,162.8
1567,75,2,333,173,83.5,164.6,180.1
1568,58,2,293,168,100.4,186.2,205
1569,62,4,300,141.5,226.7,154.2,200.2
1570,131,1,507,112,49.3,108.9,118.3
1571,65,1,598,96,29.1,96.3,100.3
1572,60,3,463,119,97.8,110.5,129.6
1573,75,0,283,160,232,173.4,212.1
1574,155,0,475,135,48.1,116.3,126.4
1575,70,8,274,180.5,140.8,188,218.6
1576,115,8,490,120,49.2,111.8,122.4
1577,61,2,208,226,232.2,242.3,288.7
1578,30,4,241,167.5,250.8,192.1,248.5
1579,65,13,361,164,109.7,145.3,166
1580,74,0,233,226,145,226,257.6
1581,32,2,254,173.5,158.1,195.8,235.8
1582,58,9,231,211,130.7,232.9,259.4
1583,58,9,231,211,130.7,232.9,259.4
1584,53,2,313,158,181.2,157,191.5
1585,38,3,217,213.5,145.7,244.8,276.1
1586,84,3,312,186.5,94.8,174.2,192.1
1587,95,6,330,168,80.9,170.7,181.6
1588,121,5,423,147,65.3,129.7,141.8
1589,102,3,404,144,66,135.5,148.5
1590,111,7,387,141,102.9,135.8,155.1
1591,83,0,363,151,110.1,149.5,165.2
1592,50,1,186,211.5,463.2,241.9,322.7
1593,88,5,335,167,109,156.3,179.3
1594,122,1,448,136,95.2,116.9,134
1595,105,1,371,151,88.7,145.4,161.6
1596,114,2,383,153.5,87.3,141.3,156.7
1597,101,2,403,126,137.4,125.1,148.9
1598,113,7,368,146,106.4,145,163.2
1599,145,3,428,117,157.8,117,140.2
1600,103,7,457,122,76.8,115.3,131.4
1601,103,7,457,122,76.8,115.3,131.4
1602,103,7,457,122,76.8,115.3,131.4
1603,105,4,446,136,76.5,118.5,134.4
1604,129,1,473,128,63.4,115.4,126.8
1605,28,7,191,207.5,329.3,231.6,314.7
1606,119,5,397,137,65,140.4,151.3
1607,75,0,273,188,119.7,198.5,219.5
1608,86,2,322,167,75.7,175.6,186.3
1609,91,2,342,160,86.6,161.5,175.6
1610,107,3,357,159,104,147.6,167.8
1611,118,6,367,147,99.6,146.3,163.7
1612,26,1,152,163.5,520.1,237.8,395.5
1613,109,5,416,128,142.5,118.9,144.1
1614,73,1,364,168,64.3,152.5,164.8
1615,83,7,372,144,94.8,144.8,161.5
1616,79,2,429,118,93.4,121.2,139.8
1617,79,2,429,118,93.4,121.2,139.8
1618,178,2,564,113.5,44.1,96.1,106.5
1619,147,6,541,105,52.2,101.3,111
1620,76,0,315,152,156.8,169.9,190.8
1621,104,6,352,145.5,96.7,154.5,170.7
1622,111,0,429,130,52.8,133.4,139.8
1623,132,3,402,133.5,81.6,134.9,149.1
1624,105,7,390,152,93.8,136.6,153.7
1625,37,0,163,308,158.6,333.2,367.4
1626,71,2,291,183,91.4,190.3,206
1627,100,0,321,176,79,176,187
1628,42,7,394,151,69.3,137.2,152.2
1629,53,2,336,128,171.2,142.9,178.6
1630,99,1,417,120,93.7,126.5,143.7
1631,91,3,351,145,97,151.1,170.9
1632,121,1,458,127,100.3,111.8,131
1633,40,1,180,331.5,166.2,289.5,334.1
1634,125,4,431,129,81.5,123.7,139.3
1635,90,7,378,140,79.5,145.7,158.6
1636,131,6,442,136,67,124.7,135.8
1637,76,7,265,160.5,235.3,181.3,226.4
1638,81,1,360,160,91.3,149.8,166.5
1639,93,1,502,111,66.3,111.3,119.6
1640,23,3,262,168,160.2,192.5,228.7
1641,121,14,441,128,124,112,136.1
1642,128,6,391,144,99.8,132,153.5
1643,125,2,465,128,50.4,119.4,129.2
1644,126,6,497,112.5,44.9,112.9,120.8
1645,122,3,572,96,56.4,94.7,104.9
1646,166,2,583,103,65.4,90.3,103
1647,128,7,573,96,55.2,93.2,104.7
1648,173,3,574,97,58.1,93.4,104.5
1649,177,2,625,83,44.9,87.3,96
1650,131,2,448,124,60.4,122.4,134
1651,117,6,412,129,85.6,130,145.8
1652,131,1,430,120,106.1,120.8,139.7
1653,136,2,457,128,52,122.7,131.2
1654,110,4,431,136.5,90.4,121.8,139.3
1655,138,3,483,110,61.6,111.4,124.2
1656,140,2,503,112,56.3,105.4,119.2
1657,131,5,451,129,48.3,124.5,133.1
1658,110,3,415,128.5,57.7,133.1,144.5
1659,97,4,418,137,53.6,133.4,143.5
1660,104,1,418,120.5,144.2,117.7,143.4
1661,121,3,419,128,94.6,123,143.2
1662,130,1,468,129,68,113.5,128.2
1663,54,1,542,109.5,67.5,97,110.8
1664,114,6,380,138,206.7,129,158
1665,108,13,446,133.5,64.2,120.6,134.5
1666,97,5,325,160,123.3,165.6,184.6
1667,125,6,536,113,40.7,104.5,112
1668,125,6,536,113,40.7,104.5,112
1669,125,6,536,113,40.7,104.5,112
1670,110,1,439,124.5,102,116.1,136.6
1671,104,3,385,155.5,59.6,145.8,155.8
1672,104,2,377,159.5,55.2,150.9,159.3
1673,26,0,311,158,163,161.3,193.1
1674,86,2,312,154.5,139.3,163.2,192.5
1675,90,9,413,127.5,62.2,133,145.4
1676,74,7,310,141.5,128.1,162.6,193.5
1677,69,5,332,138,161,150.5,180.7
1678,122,7,488,115.5,62.3,108.5,123
1679,71,6,355,135,157.4,143.5,169.1
1680,119,9,425,112,126.6,117.7,141.3
1681,107,1,419,119,139.1,126.6,143.4
1682,102,0,405,138,67.1,138,148.2
1683,122,0,409,140,56.2,135.6,146.6
1684,46,5,276,131.5,212.5,161.8,217.4
1685,96,2,411,136,66,134.2,145.9
1686,65,35,329,147,123.9,159.2,182.5
1687,80,4,444,128,69.5,120.5,135.1
1688,123,0,396,152,55.5,143.2,151.4
1689,25,3,320,159,153.3,163.1,187.4
1690,29,3,263,231,88.8,210.9,228.2
1691,73,4,306,168,203.7,169.9,196.4
1692,68,5,217,176,413,202.2,276.5
1693,103,0,358,152,65.9,156.2,167.8
1694,78,6,307,175,82.1,182.2,195.5
1695,183,0,588,104,44.4,92.1,102.1
1696,105,5,399,130,74.3,135.8,150.2
1697,106,0,407,134,109.2,126.9,147.4
1698,56,1,298,176.5,82.3,185.7,201.2
1699,25,0,361,137,67.5,153.5,166.1
1700,88,1,374,165.5,51.5,150.8,160.3
1701,53,1,216,224,159.2,251.9,278.2
1702,100,2,395,143.5,123.6,132.3,151.8
1703,74,5,367,155,186.3,132.8,163.7
1704,114,0,370,109.5,147.3,131.4,162.2
1705,173,0,533,108,46.4,103.5,112.6
1706,154,2,478,125,63.4,113.6,125.6
1707,9,51,81,792,325.7,634.5,739.4
1708,175,5,544,94,58.6,97.6,110.3
1709,187,3,551,103,46.4,98.3,108.8
1710,175,5,563,96,58.8,94.4,106.6
1711,116,7,481,97,128.6,104,124.9
1712,90,3,333,160,109.2,161.9,179.9
1713,47,1,322,135,247.9,141.1,186.5
1714,86,2,380,169,50.2,148.9,157.9
1715,51,0,246,160,288.3,195.8,243.4
1716,51,0,246,160,288.3,195.8,243.4
1717,122,6,457,114.5,127.1,110.2,131.3
1718,60,0,231,202,276.8,209.2,259.4
1719,115,1,414,149,70,131.6,144.8
1720,81,7,490,116,76.7,108.2,122.4
1721,47,1,257,234,85.7,218.6,233.3
1722,103,0,412,127,82.7,132.5,145.8
1723,89,2,430,143,49,129.7,139.6
1724,112,2,384,148,101.6,137.9,156.1
1725,142,5,518,114,51.4,108.2,115.9
1726,162,8,543,112,50.6,102.4,110.6
1727,166,4,549,112,38.9,102.7,109.4
1728,158,2,531,112,36.3,106.9,112.9
1729,51,6,338,172,58.6,169.2,177.5
1730,84,3,325,152,137.3,160.8,184.3
1731,104,4,381,147,57.9,147.6,157.7
1732,117,6,423,138,62,130.6,141.9
1733,76,7,443,134,43.8,127.6,135.4
1734,158,1,495,116.5,80.5,107,121.2
1735,89,3,419,105,117.3,120,143.2
1736,137,2,456,134,50.3,123.1,131.7
1737,132,5,457,132.5,44.3,123.4,131.3
1738,147,2,467,131,61.3,117.7,128.4
1739,115,9,423,136,56.2,131.8,141.9
1740,106,10,375,151.5,104.1,139,159.8
1741,98,2,480,120,72,111,125.1
1742,98,2,480,120,72,111,125.1
1743,98,2,480,120,72,111,125.1
1744,98,2,480,120,72,111,125.1
1745,98,2,480,120,72,111,125.1
1746,98,2,480,120,72,111,125.1
1747,98,2,480,120,72,111,125.1
1748,98,2,480,120,72,111,125.1
1749,104,2,383,160,80.6,143.1,156.6
1750,65,7,303,158,143.9,164.8,197.9
1751,125,1,409,144,49.2,140.1,146.6
1752,104,2,331,136,178.6,152.1,181
1753,120,8,444,128.5,82.5,118.1,135.2
1754,103,2,565,112,43.9,96.3,106.3
1755,149,5,542,110,64.2,97.2,110.7
1756,111,6,421,130,102.7,125.7,142.4
1757,137,5,422,136,79.2,127.2,142.1
1758,151,1,456,136,67.5,117.6,131.5
1759,119,9,432,139,68.6,125,138.8
1760,104,3,381,136,78,146.7,157.5
1761,85,1,367,135,116.3,145.4,163.6
1762,121,1,429,128,64.5,128.3,139.8
1763,67,0,425,138,56.2,131.5,141.2
1764,127,2,450,140,35.3,128.4,133.4
1765,96,1,332,147.5,182.3,151.5,180.5
1766,127,0,421,135,86.4,130.8,142.7
1767,28,1,437,141,34.7,132.4,137.4
1768,124,0,406,140.5,87.2,134.4,147.7
1769,106,2,390,148,80.4,138.7,153.8
1770,140,3,510,91,55.6,105.4,117.6
1771,147,3,537,113,44.9,102.1,111.8
1772,175,3,572,104,55.6,93,104.9
1773,119,2,445,124,76.9,121.4,135
1774,147,3,458,116,76.4,116.8,131.1
1775,111,4,361,154,127.9,140.8,166.4
1776,135,3,479,112,67,111.3,125.3
1777,104,9,423,136,122.2,113.9,141.8
1778,79,2,310,160,166.4,171.9,193.3
1779,94,0,387,145,81.9,140.9,155.1
1780,113,2,417,145,52.3,132.7,143.8
1781,128,0,489,120,50.1,113,122.7
1782,104,2,417,129.5,79.3,128.1,144
1783,83,1,390,148,45.3,147.3,154
1784,83,1,390,148,45.3,147.3,154
1785,42,1,229,237,128.6,235.9,261.6
1786,76,6,253,215.5,194.1,205.9,236.9
1787,171,1,585,100,52,91.4,102.5
1788,173,3,576,100,49.5,93.5,104.1
1789,191,4,614,97,49,85.7,97.7
1790,77,1,317,163,101.5,172.2,189.3
1791,115,0,407,129,121.9,125.2,147.4
1792,190,1,550,96,53.5,98.1,109.1
1793,181,0,540,112,40.3,103,111.2
1794,163,2,510,104,92.4,102.5,117.5
1795,119,2,411,129,71.3,133.7,146
1796,173,4,598,104,44.4,89.6,100.4
1797,173,4,598,104,44.4,89.6,100.4
1798,173,4,598,104,44.4,89.6,100.4
1799,75,0,304,154,125.2,174.6,197.4
1800,95,10,409,144,84.3,131.6,146.8
1801,100,4,357,152,111.8,148.3,168.1
1802,134,1,425,124.5,80.4,126,141.3
1803,173,0,507,121,34.7,112.6,118.3
