id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
1088,490,74,427,119.5,143.3,119,140.4
1089,545,85,375,136,114.8,136.1,160.1
1090,602,36,378,122,197.4,128.5,158.6
1091,657,44,415,115,189.9,120.3,144.5
1092,587,20,369,134,160.6,141.8,162.5
1093,568,23,367,130,153.7,137.7,163.5
1094,450,23,337,131,180.5,140.7,178.2
1095,605,30,376,127,161,128.2,159.8
1096,526,20,437,104,186,110.5,137.4
1097,560,22,224,218,244.1,216.9,268.2
1098,522,65,395,121,139.4,125.7,151.9
1099,585,40,368,135,114.1,140.1,163.3
1100,430,78,376,123,147,131.8,159.4
1101,541,47,378,121,218.4,129.3,158.8
1102,655,49,525,99,97.7,99.5,114.2
1103,583,45,354,139,168.4,139.2,169.3
1104,561,17,345,129,189.5,138.7,174
1105,605,29,368,131,159.9,132.1,163.1
1106,520,80,388,140.5,121.7,129.4,154.7
1107,577,29,330,148,136.1,148.3,181.7
1108,572,48,348,128,178.3,135.8,172.2
1109,602,9,449,112,136.4,112.1,133.6
1110,552,22,404,111,258.1,113.7,148.5
1111,566,17,404,112,215.7,115.7,148.6
1112,604,16,483,102,140.1,102.9,124.2
1113,613,10,435,112,128.9,114.4,138.1
1114,635,16,360,127,143.3,138.9,166.8
1115,565,70,375,116,202.4,124.2,159.9
1116,626,90,512,96,146.9,90,117.1
1117,578,31,212,216,518.2,202.2,282.5
1118,577,20,391,136,130.5,130.7,153.5
1119,620,34,412,125,115.4,122.3,145.6
1120,470,174,335,124,262.3,131.8,178.9
1121,635,2,288,153,208.8,171.8,208.2
1122,601,11,316,138,185.9,156.3,190.2
1123,594,16,346,144,184.6,147,173.3
1124,609,48,416,120,133.2,121.4,144.4
1125,561,58,444,116,87.5,121.5,135.2
1126,613,2,413,129,69,133.6,145.4
1127,645,25,466,111,96.9,113.8,128.6
1128,526,114,331,140,189.6,145.7,181.4
1129,639,34,519,111,75,101.5,115.6
1130,662,22,519,105,60.5,106.1,115.6
1131,632,35,464,96.5,213.9,108.7,129.4
1132,578,26,454,115,71.7,119.7,132.1
1133,678,10,481,103,111.4,107.6,124.8
1134,599,22,374,112,207.7,121.3,160.5
1135,598,21,406,108,158.8,121,147.9
1136,602,24,318,128,225.5,143.8,188.8
1137,594,15,420,128,103.3,126.3,142.9
1138,638,14,519,100,91.9,102.5,115.6
1139,655,14,580,92,42,96.1,103.5
1140,652,20,572,97,44.4,97.1,104.9
1141,653,33,587,96,60.6,90.6,102.2
1142,612,26,376,130,119.8,140.6,159.6
1143,606,62,346,140,154.8,137.9,173.6
1144,646,29,451,115,82.7,118.8,133.1
1145,607,51,485,107,80.2,107.6,123.6
1146,635,72,607,84,65.3,87.2,98.9
1147,879,62,548,100,59,98.7,109.5
1148,643,35,464,110,90.5,116.8,129.4
1149,633,43,346,120,198.5,133.4,173.4
1150,575,71,573,95,67,93.4,104.8
1151,591,67,382,125,135.4,130.1,156.9
1152,637,44,438,113,92,120.2,136.9
1153,610,38,467,112,105.4,111.4,128.4
1154,604,30,485,104,97.2,105.1,123.8
1155,603,17,423,115,103.1,120.3,141.8
1156,529,32,327,145,291.7,146.9,183.7
1157,537,43,187,256,348.2,246.7,321.2
1158,509,47,217,232,277,226.5,276.9
1159,536,31,282,153.5,213.5,158.8,212.4
1160,521,9,287,154,198.1,159.3,208.8
1161,466,68,303,159.5,159.3,161.3,197.8
1162,474,52,300,132,230.2,154.6,200.3
1163,573,59,468,104,139.9,105.1,128.2
1164,573,59,468,104,139.9,105.1,128.2
1165,593,55,443,121,95.3,120.7,135.6
1166,616,38,490,104.5,98.4,105.6,122.3
1167,616,38,490,104.5,98.4,105.6,122.3
1168,614,28,530,96,73,100.9,113.2
1169,544,42,414,110.5,273,113.2,144.8
1170,581,57,392,114,175.3,120.7,153.2
1171,536,41,351,121.5,219.1,130.6,171.1
1172,609,47,451,110,91.5,117.7,133
1173,536,113,204,200,419,204.9,293.6
1174,558,5,260,176,182.7,196,231.1
1175,457,98,269,177,268.4,177.2,222.8
1176,606,29,348,136,150.6,142.9,172.5
1177,670,38,416,106,140.5,118.4,144.3
1178,680,44,457,104,135.8,109.7,131.2
1179,556,12,273,168,235.4,176.5,220.1
1180,536,10,244,179,319.5,201.5,246.3
1181,572,49,192,240,334.8,223.2,311.8
1182,550,40,217,216,377.7,203.1,277.1
1183,606,46,365,125.5,149.5,138.2,164.2
1184,534,11,204,200,307.3,238.3,294.1
1185,534,11,204,200,307.3,238.3,294.1
1186,637,33,327,121,259,139.3,183.7
1187,606,16,370,120,177.7,133.8,162.1
1188,500,69,219,192,354.1,200.7,273.9
1189,521,18,295,161,230.1,159.9,203.6
1190,577,11,245,203,189.5,209.2,245.1
1191,582,29,318,137,194.7,153.3,188.4
1192,483,18,409,125,132,124.7,146.6
1193,641,53,456,115,67.7,119.9,131.7
1194,642,50,438,109,128.6,114.6,136.9
1195,487,48,184,247,332.7,272.2,325.8
1196,567,23,400,127,142.7,130.5,149.9
1197,569,24,316,160,122.4,169.2,190.1
1198,552,35,315,120,228.3,141.3,190.2
1199,484,56,296,136,348.6,148.9,203
1200,596,39,407,119,166.1,124.5,147.5
1201,583,55,462,97,128.2,105.5,129.9
1202,583,55,462,97,128.2,105.5,129.9
1203,549,36,171,224,381.4,254.2,351
1204,504,115,314,143,237,148.1,190.9
1205,649,33,465,111,113.1,111.8,129.1
1206,425,89,377,144,89.1,143.8,159.3
1207,514,13,327,152,148.5,156.4,183.7
1208,475,30,119,370,547,367.4,503.7
1209,540,11,154,317,361,299.2,390.6
1210,588,22,355,131,171.3,138.8,169.1
1211,607,24,293,173,174.9,170,204.6
1212,665,26,475,104,194.3,101.5,126.3
1213,624,23,452,111.5,139.4,110,132.7
1214,583,21,316,132,201,150.7,189.7
1215,562,12,275,166,219.2,185.8,218.4
1216,582,22,368,132,155.3,135.3,163.2
1217,607,59,386,121,166,125.2,155.6
1218,597,31,273,168,308.7,168.3,219.7
1219,508,15,106,483,456.5,443.8,568.4
1220,615,19,347,129,227.4,133.4,172.7
1221,476,36,298,157,192.8,171.4,201.6
1222,599,30,421,120,146.2,119.3,142.4
1223,596,11,317,142.5,186.4,152.6,189.1
1224,596,11,317,142.5,186.4,152.6,189.1
1225,556,33,482,110,88.9,107.7,124.4
1226,604,16,450,120,88.1,116.3,133.3
1227,570,11,417,128,80.1,128.1,143.8
1228,570,11,417,128,80.1,128.1,143.8
1229,648,29,478,112,84.7,108.9,125.6
1230,618,60,324,142.5,178.5,146,184.9
1231,600,59,493,111,73.3,106,121.8
